BL record ID,title,label
14919484,Kurze Staatsgeschichte der Herzogthümer Schleswig und Holstein,0
14919485,Geschiedenis der zeventien Nederlanden,1
14919489,Finlands Historia från den äldsta tiden intill våra dagar ... Öfversättning från Finskan af R. Hertzberg. Autoriserad upplaga,1
14919491,"Sveriges underhandlingar om beväpnad Neutralitet åren 1778-80. Akademisk afhandling, etc",1
14919494,"Inventaris van het groot Archief der gemeente 's Hertogenbosch, etc",1
14919495,Jacob Ekelunds lärobok for första begynnare i fäderneslandets historia. Tionde upplagan...af C.F. Wiberg,1
14939305,"Rinaldo. A dramatic poem, in three acts",0
14939315,The Age Reviewed: a satire [In verse. By Robert Montgomery.],0
14939366,Sveriges krig i Tyskland åren 1805-1807 ... Med tre kartor,1
14939367,"Bonderesningen i svenska Österbotten. En episod från 1808 års finska krig. Dagboksanteckningar af Kanslirådet P. J. Bladh, sammanstälda af J. Oskar I. Rancken",1
14939397,The Banquet: in three cantos [By Hans Busk.],0
14939424,Blossoms by the Way. A collection of choice poems. Edited by C. A. Cooke. Border designs by Sweeney,0
14939508,History of the Great Civil War. 1642/1649 [Sixth series.],1
14939669,The Power of Conscience ... and other works,0
14939847,"Englische Geschichte, vornehmlich im sechzehnten und siebzehnten Jahrhundert. (Register.)",1
14939851,"The Parliamentary History of England, from the passing of the Reform Bill of 1832",1
14939941,Karl den Elfie och Svenska Folket på hans tid ... Med ... illustrationer,1
14939977,"The Building of the Empire: the story of England's growth from Elizabeth to Victoria. With ... illustrations, etc",1
14939998,Skildringer fra den Slesvigske Krig 1864. Udgivet af Th. Thorson,1
14940005,"Das Elsass im 17. und 18. Jahrhundert. Vortrag, etc",1
14940067,Den Danske Erobring af England og Normandiet,1
14940079,Finnische Geschichte von den frühesten Zeiten bis auf die Gegenwart ... Autorisirte Uebersetzung,0
15105899,"Register van oorkonden, die in het Charterboek van Friesland [i.e. 'Groot Placaat en Charter-Boek van Friesland'] ontbreken, tot het jaar 1400, etc",1
15105916,Der Winterfeldzug in Schleswig-Holstein,1
15105921,"The Last Forty Years: Canada since the union of 1841 [With plates, including portraits.]",1
15105975,"Geschichte, Statistik und Urkunden-Sammlung über Wallis",0
15106004,British Battles on Land and Sea,1
15106024,Uit de Dagen der Patrioten. Vier schetsen,1
15106040,"Rustringen, die ursprüngliche Heimath der ersten Russischen Grossfürsten Ruriks und seiner Brüder",1
15106063,Historisk öfversigt öfver Sveriges Befästningsväs nde under tidsskedet 1523-1899 ... Med 8 Kartor,1
15106091,"Topographisk-historisk Udsigt over Kjøbenhavns Belejring 1807 ... Topographisch-historische Ansicht der Belagerung Kopenhagens, etc. Dan. and Germ",1
15106094,English Constitutional History. A text book for students and others,1
15106128,Finmarken. Samlinger til Finmarkens Historie. Med et Kart,1
15106170,Finska Kriget 1808-1809 [Illustrated.],1
15106190,"Responsibilities of the Founders of Republics: an address on the Peninsula of Sabino, on the ... anniversary of the planting of the Popham Colony, August 29, 1865",1
15106237,Geschiedenis der oostenrijksche Nederlanden. Belgien onder Karel VI,0
15106243,Fennomani och Skandinavism,1
15106246,Tracts Illustrative of the Traditionary & Historical Antiquities of Scotland [Edited by Robert Buchanan.],1
15106252,Geschiedenis der Burgerwapening in Nederland,1
15106272,"History of New York City, from the discovery to the present day. (Supplement, containing the prominent Mercantile Houses and Corporate Bodies that have contributed materially to the growth & prosperity of New York City. Compiled by E. Cleave.)",1
15106334,Geschiedenis van Suriname,1
15106347,Kritiek der Friesche Geschiedschrijving,1
15106349,Erindringer fra Felttoget 1864,1
15111150,"Historisk reklamationer rörande 1788, 89 och 90, samt 1808 och 9 årens fälttåg in Finland",1
15111151,Curious Episodes in Scottish History,1
15111171,Det Oldenborgske Kongehus i Denmark af J. H. Billeder og Text,1
15111173,The Constitutional History of England from the Accession of Henry VII to the Death of George II,1
15111184,"The History of England to the Revolution in 1688. New edition, with the author's last corrections, etc",1
15111193,A Concise History of Ireland from the earliest times to 1837,1
15111214,"The History of Ireland, from the Treaty of Limerick to the present time; being a continuation of the History of the Abbé Macgeoghegan. Compiled by J. Mitchel",1
15111244,"Social Life in Scotland, etc",1
15115533,"Alfred the Great, and other stories from history ... Illustrated, etc",1
15115537,Handlingar ur V. Brinkman'ska archivet på Trolle-Ljungby. Utgifne af G. Andersson,1
15115540,Bidrag til Kundskab om Færøernes Befolknings Anthropologi og specielt craniologiske Forhold ... Særtyk af dansk geografisk Tidskrift,1
15115698,"Vreest God, eert den Koning. Rede, etc",0
15115714,"'Wij loven, dat Uw Naam nabij is.' Gelegenheidspreek uitg sproken ... bij de meerderjarigheid van Koningin Wilhelmina",1
15115723,Herinneringen uit den worstelstrijd met Spanje ... Met op staal gegraveerde platen,0
15115750,Rede uitgesproken ... ter gelegenheid van de aanvaarding der regeering door H. M. Koningin Wilhelmina,0
15115766,"De Berenning van Aardenburg in 1672, Verzameling van uit en onuitgegeven stukken aangaande de geschiedenis van Aardenburg van 1660-1680",1
15115775,Bilder aus Alt-England,0
15115785,The Conqueror and his Companions,1
15115787,De Forenede Staters Historie ... Første Del,1
15115795,"Geschiedkundige aanteekeningen, rakende proeven van Europesche Kolonisatie in Suriname",0
15115813,Kongeriget Skotlands endelige Forening med Kongeriget England til Kongeriget Storbritannien,1
15173041,"Teckningar ur Sveriges historia af C. A. Dahlström, med text af-",1
15173081,"History of Eastern Vermont, etc",1
15173090,"History of Duryée's Brigade, during the Campaign in Virginia under Gen. Pope, and in Maryland under Gen. McClellan, in the Summer and Autumn of 1862",1
15173094,Stories of Ohio,1
15173116,The Defence of Richmond against the Federal Army under General McClellan. By a Prussian Officer in the Confederate Service. Translated from the Koelnische Zeitung,1
15173145,Geschied- en redekunstig gedenkschrift van Nederlands herstelling in den jare 1813,0
15173147,"A Narrative of the Campaign in the Valley of the Shenandoah, in 1861. L.P",1
15173152,Southern History of the War.-The Third Year of the War,1
15173181,Frederik den Sjettes fortrolige Brevvexling med Norge [more especially with Prince Christian Augustus] i Aaret 1809. Udgiven af C. T. Sørensen,1
15173995,Washington in Lincoln's Time,1
15174020,Journal of Army Life,1
15174024,"New York City and vicinity during the war of 1812-15. Being a military, civic and financial local history of that period, with ... anecdotes thereof, etc",1
15174031,"General Sir William Howe's Orderly Book at Charlestown, Boston and Halifax, June 17 1775 to 1776 26 May. To which is added the official abridgement of General Howe's correspondence with the English Government during the siege of Boston ... Now first printed ... with an historical introduction by E. E. Hale. The whole collected and edited by B. F. Stevens",1
15174039,"Centennial history of Erie County, New York; being its annals, from the earliest recorded events to the hundredth year of American independence",1
15174045,"The Military Annals of Tennessee. First series, etc",1
15174055,"The Political History of the United States of America during the Period of Reconstruction (from April 15, 1865 to July 15, 1870), etc",1
15174071,"New York in the War of the Rebellion, 1861 to 1865 ... Second edition",1
15174091,Legends of the War of Independence and of the earlier Settlements in the West,1
15177976,"A Bibliographical and Historical Essay on the Dutch Books and pamphlets relating to New-Netherland, and to the Dutch West-India Company and to its possessions in Brazil, Angola, etc. As also on the maps, charts, etc. of New-Netherland, with fac-similes of the Map of New Netherland by N. I. Visscher and of the three existing views of New-Amsterdam, etc",1
15177986,"Lenau and Young Germany in America ... Dissertation, etc",1
15178024,Berättelse om Londons polis,1
15178025,Historisk öfversigt af fängelse-systemerna samt svenska lagstiftningen rörande fängelserna,1
15178068,A Forgotten Borough [Blechingley] . (Reprinted from 'Bygone Surrey.'),1
15178076,"History of the Colony of Queensland from 1700 to the close of the year 1881 ... Volume 1. From 1770 to the separation of the district of Moreton Bay from New South Wales, and its constitution as a separate colony in December, 1859",1
15178175,The Hawaiian Incident. An examination of Mr. Cleveland's attitude toward the Revolution of 1893,1
15178209,"Crime: its Amount, Causes, and Remedies",1
15178317,Straf-geen kwaad. Redevoering,1
15178360,Cavite e Santiago,0
15178459,"Los antiguos Mexicanos [Being the sections of Div. II, Part. 1. B. of 'Descriptive Sociology,' relating to the Ancient Mexicans.] Traducción por Daniel y Genaro García",1
15178472,"The Women of England, their social duties, and domestic habits. Second edition",1
15178473,The Animal Creation; its claims on our Humanity stated and enforced,1
15178478,"Historia del conflicto de las Carolinas. Prueba del derecho de soberanía que sobre ellas posee España, y demostración de la trascendencia que tiene la mediación del Papa",1
15178481,Lehrbuch des gemeinen deutschen Strafrechts,1
15178503,Las Operaciones navales durante la guerra entre Chile i la Confederacion peruboliviana 1836-37-38,1
15210851,"Das Inka-Reich. Beiträge zur Staats- und Sittengeschichte des Kaiserthums Tahuantinsuyu. Nach den ältesten spanischen Quellen bearbeitet ... Mit einer Karte, etc",1
15210874,"Segunda parte de la Crónica del Perú, que trata del señorío de los Ineas Yupanquis y de sus grandes hechos y gobernacion, escrita por P. de Cieza de Leon. (Seguida de la Suma y narracion de los Incas que los Indios llamaron Capaccuna, por Juan de Betános. Las pública Márcos Jiménez de la Espada.)",1
15210968,Het Regentschap van Koningin Emma,0
15210975,"Crónica de la Araucanía, etc",1
15211058,La isla de Cuba desde mediados de Abril á fines de Octobre de 1873,1
15211154,Den Nordamerikanske Borgenkrig efter officielle Documenter udførligt fremstillet,1
15246247,Compendio de la Historia Antigua de México,1
15742550,"De Kaffers aan de zuidkust van Afrika, natuur en geschiedkundig beschreuen [Translated from the German manuscript by Jan Konijnenburg.]",0
15742555,Carl XIV Johan och rikets ständer 1840-1841. Historisk teckning,1
15742560,Het Westland in den Franschen Tijd,1
15742569,Herinneringen aan Italie,0
15742573,Fra svenske arkiver om Unionens forberedelse 1814. Samlet af C. J. Anker,1
15742590,Kort Udtog af Verdenshistorien samt en lidt udføligere Fremstilling af Nordens Historie [The dedication and preface signed: E. B.],1
15742605,Märkvärdigheter rörande Sveriges förhållanden 1788-1794 ... Utgifna efter författarens handskrift [by G. O. Hyltén-Cavallius],1
15742606,Danmarks Historie fra 1536 til 1670,1
15742683,Huleboerne i Syd Tunis. Erindringer fra et Ophold hos Kalifaen i Matmata,1
15742732,Forn-Nordiska minnen. (Nordboarne i Vesterviking.-Nordboarne i Austrvegr.),1
15742775,"A History of the Precious Metals, from the earliest times to the present",1
15742787,"Pearla ... With illustrations, etc",0
15742820,"History made easy: an epitome of English History, etc",1
15742828,Nya Källor till Finlands Medeltidshistoria. Samlade och utgifna af Dr. E. Grönblad,1
15742837,"Finlands historia i korthet framstäld, etc",1
15742838,"A Residence in Greece and Turkey; with notes of the journey through Bulgaria, Servia, Hungary, and the Balkan",1
15742927,Russische Geschichte in Biographien ... Nach der 2. Auflage des russischen Originals übersetzt von W. Henckel. Bd. 1,1
15742934,"Kejserkrigen. Et Bidrag til de nordiske Rigers Krigshistorie, etc",1
15742959,Kriget emellan Sverige och Danmark åren 1808 och 1809 Historiskt försök [With a map.],1
15742963,The History of Great Britain from the death of George II. to the coronation of George IV. designed as a continuation of Hume and Smollett,1
15742970,"Norges, Sveriges og Danmarks Historie til Skolebrug",1
15742972,"Forhandlingsprotokol ført i Regjeringsraadet og Staatsraadet, Marts til Decbr. 1814. Udgivet fra det Norske Rigsarkiv",1
15742980,De første Konger af den Oldenborgske Slægt-Omrids og Tanker til Forstaaelse af Danmarks Historie i Overgangen fra Middelalderen til den nyere Tid,1
15742990,Select Statutes and other Constitutional Documents illustrative of the reigns of Elizabeth and James I. Edited by G. W. Prothero,1
15743104,"The Poetical Works of Robert Southey, etc",0
15743105,"Anteckningar rörande Expeditionen åt Westerbotten år 1809, samt vederläggning af flera uti det historiska arbetet 'Sveriges krig och politik åren 1808-1815,' forekommande, oriktiga uppgifter om Affären vid Säfvar",1

